,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
108766,"1816 Galleria Blvd","{'AcceptsInsurance': 'False', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False'}",zzG3hK2_qaZ9fP0c2IvYGg,"Hair Removal, Health & Medical, Reflexology, Nail Salons, Eyelash Service, Skin Care, Beauty & Spas, Massage, Waxing",Charlotte,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '11:0-18:0'}",1,35.137223,-80.734594,"Sky Nail Bar & Spa",,28270,30,3,NC,35.13723,-80.734598,1,rooftop,1816,"Galleria Bv",Charlotte,NC,"Mecklenburg County",28270,US,Mecklenburg
108816,"10935 Winds Crossing Dr, Ste 400","{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",n8KOJ-AmQVTYrbVrVBbs3w,"Dentists, Cosmetic Dentists, Oral Surgeons, Health & Medical",Charlotte,"{'Monday': '7:30-16:30', 'Tuesday': '7:30-16:30', 'Wednesday': '7:30-16:30', 'Thursday': '7:30-16:30', 'Friday': '7:30-12:0'}",1,35.1153159,-80.9580989,"Greater Charlotte Oral & Facial Surgery","Steele Creek",28273,15,4.5,NC,35.115436,-80.958161,1,rooftop,10935,"Winds Crossing Dr",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
108832,"230 E Wt Harris Blvd, Ste B12","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True'}",llPDpKhxanmdYNmWugckrQ,"Hair Removal, Skin Care, Threading Services, Day Spas, Eyelash Service, Beauty & Spas",Charlotte,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}",1,35.303872,-80.749548,"Idolize Brows & Beauty","University City",28262,68,5,NC,35.303878,-80.749551,1,rooftop,230,"E W T Harris Blvd",Charlotte,NC,"Mecklenburg County",28262,US,"NC Geographic Information Coordinating Council"
108886,"7812 Fairview Rd","{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",iF-yQo8lR74B6QNwLvjLww,"Orthodontists, Health & Medical, Dentists",Charlotte,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '7:0-14:0', 'Friday': '8:0-13:0'}",1,35.1465717,-80.8086297,"Valeriano Orthodontics",,28226,8,5,NC,35.146592,-80.808515,1,rooftop,7812,"Fairview Rd",Charlotte,NC,"Mecklenburg County",28226,US,"NC Geographic Information Coordinating Council"
108887,"6605 Saddle Point Rd","{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",lCncY0YWZe9spduWGh8m3A,"Computers, Home Theatre Installation, TV Mounting, Shopping, Local Services, Home Services, IT Services & Computer Repair",Charlotte,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",1,35.2146909,-80.73273,"Savant PCs",Eastland,28212,3,5,NC,35.214692,-80.732755,1,rooftop,6605,"Saddle Point Rd",Charlotte,NC,"Mecklenburg County",28212,US,Mecklenburg
108888,"1222 Kenilworth Ave","{'AcceptsInsurance': 'False', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False'}",bo29SBbsQr4jvFljCQtOBg,"Skin Care, Massage, Beauty & Spas, Acne Treatment, Health & Medical, Massage Therapy",Charlotte,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",1,35.2060409,-80.84097989999999,"Day Break Massage & Wellness",Dilworth,28204,53,4.5,NC,35.206017,-80.84097,1,rooftop,1222,"Kenilworth Ave",Charlotte,NC,"Mecklenburg County",28204,US,"NC Geographic Information Coordinating Council"
108895,"1027 Providence Rd","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}",bunwY9WfYsi7lweOXR02mw,"Sporting Goods, Sports Wear, Shoe Stores, Shopping, Fashion",Charlotte,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '12:0-17:0'}",1,35.195208,-80.825862,"Ultra Running Company",Elizabeth,28207,14,5,NC,35.195148,-80.8259,1,rooftop,1033,"Providence Rd",Charlotte,NC,"Mecklenburg County",28207,US,Mecklenburg
108905,"900 Seaboard St, Ste B","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'False', 'HasTV': 'True', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'loud', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'outdoor', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",wUHPgIh-rJThxPvxHPlsjQ,"Restaurants, Bars, Nightlife, American (Traditional)",Charlotte,"{'Monday': '16:0-1:30', 'Tuesday': '16:0-1:30', 'Wednesday': '17:30-0:0', 'Thursday': '17:30-0:0', 'Friday': '17:30-2:0', 'Saturday': '14:30-2:0', 'Sunday': '14:30-0:0'}",1,35.2390826,-80.8449816,"Wet Willie's","Third Ward",28206,83,3,NC,35.239255,-80.844807,1,rooftop,900,"Nc Music Factory Blvd",Charlotte,NC,"Mecklenburg County",28206,US,"NC Geographic Information Coordinating Council"
108907,"9400 S Tryon St","{'BusinessAcceptsCreditCards': 'True'}",sOVugAYBSNnjq34EviU3GQ,"Local Services, Self Storage",Charlotte,"{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0', 'Saturday': '9:30-17:0', 'Sunday': '9:30-17:0'}",1,35.131032,-80.941742,"Public Storage","Steele Creek",28273,12,4.5,NC,35.131039,-80.941746,1,rooftop,9400,"S Tryon St",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
108910,"1600 E Woodlawn Rd","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",biCO6zc-opMp-uJ6rkTENA,"Chicken Wings, Asian Fusion, Korean, Restaurants",Charlotte,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:0-21:30'}",1,35.1722136236,-80.848964632,"Bonchon - Woodlawn",,28209,160,3.5,NC,35.172223,-80.848862,1,rooftop,1610,"E Woodlawn Rd",Charlotte,NC,"Mecklenburg County",28209,US,Mecklenburg
108911,"4600 Park Rd, Ste 380","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",REKXqDDZokkl5NCseZLH0g,"Chiropractors, Health & Medical, Naturopathic/Holistic, Medical Spas, Doctors, Beauty & Spas",Charlotte,"{'Monday': '8:30-18:0', 'Tuesday': '8:30-18:0', 'Wednesday': '8:30-18:0', 'Thursday': '8:30-18:0', 'Friday': '8:30-13:0', 'Saturday': '8:30-13:0'}",1,35.1682941,-80.8513528,"Charlotte Natural Healing",,28209,9,5,NC,35.16827,-80.851302,1,rooftop,4600,"Park Rd",Charlotte,NC,"Mecklenburg County",28209,US,Mecklenburg
108964,"718 W Trade St","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'no'}",KxqAQ-CJcAPDTJbrnQUTfg,"Chinese, Restaurants",Charlotte,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:30'}",1,35.2328099009,-80.849314828,"Great Wok","Third Ward",28202,74,2.5,NC,35.232947,-80.84938,1,rooftop,718,"W Trade St",Charlotte,NC,"Mecklenburg County",28202,US,Mecklenburg
108983,"16640 Hawfield Way Dr","{'Alcohol': 'full_bar', 'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",xKhjhko44Wr7IjMLnsV43g,"Pubs, Wine Bars, Nightlife, Bars, American (Traditional), Cocktail Bars, Restaurants, Diners",Charlotte,"{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0', 'Sunday': '16:0-2:0'}",1,35.0226574,-80.8472311,"Blue Cave",Ballantyne,28277,3,2.5,NC,35.022662,-80.847216,1,rooftop,16640,"Hawfield Way Dr",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
108984,"9812 Rea Rd, Ste A","{'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'HairSpecializesIn': ""{'coloring': True, 'africanamerican': False, 'curly': False, 'perms': True, 'kids': True, 'extensions': False, 'asian': False, 'straightperms': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",LR0IRY1LvTRsPKAFalXlYA,"Hair Salons, Day Spas, Beauty & Spas",Charlotte,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0'}",1,35.0353176,-80.8068932,"HARMONY SALON",Ballantyne,28277,11,3.5,NC,35.035459,-80.806605,1,rooftop,9812,"Rea Rd",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
109028,"10920 Winds Crossing Dr","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",mQCT1psNh2pJT38ohSQDHA,"Sushi Bars, Restaurants, Japanese, Chinese, Teppanyaki, Asian Fusion, Noodles",Charlotte,"{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-22:0', 'Saturday': '11:0-22:30', 'Sunday': '11:30-22:0'}",1,35.1161412619,-80.95872133970001,"Japan 49","Steele Creek",28273,114,3.5,NC,35.116129,-80.958639,1,rooftop,10920,"Winds Crossing Dr",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
109059,"117 Middleton Dr","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}",Fc3me4qsDdMjpvqQZQoxHg,"Shopping, Men's Clothing, Accessories, Used, Vintage & Consignment, Fashion",Charlotte,"{'Tuesday': '10:30-19:0', 'Wednesday': '10:30-18:0', 'Thursday': '10:30-18:0', 'Friday': '10:30-18:0', 'Saturday': '11:0-16:0'}",1,35.1979444,-80.8256325,"Jilson's Men's Consignment",Elizabeth,28207,7,5,NC,35.197989,-80.825622,1,rooftop,117,"Middleton Dr",Charlotte,NC,"Mecklenburg County",28207,US,"NC Geographic Information Coordinating Council"
109083,"4203 Park Rd","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}",Wuo8bVfUscGkJaWSSyNGlA,"Restaurants, Food, Gelato, Local Flavor",Charlotte,"{'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-20:0', 'Saturday': '11:30-20:0', 'Sunday': '11:30-20:0'}",1,35.174249,-80.84963399999999,"Va Da Vie",,28209,206,4.5,NC,35.174256,-80.849638,1,rooftop,4203,"Park Rd",Charlotte,NC,"Mecklenburg County",28209,US,Mecklenburg
109093,"3500 N Tryon St","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",TccP2CT2WONOsEMxn2VWyQ,"Seafood, Fast Food, Restaurants, Southern",Charlotte,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0'}",1,35.253596,-80.80475149999999,"Fish & Chicken Corner","North Charlotte",28206,5,2.5,NC,35.253622,-80.804728,1,rooftop,3500,"N Tryon St",Charlotte,NC,"Mecklenburg County",28206,US,Mecklenburg
109111,"301 S College St","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",ajW6yk5Rqo6DGOVCK77ePg,"American (New), Restaurants",Charlotte,,0,35.2247679,-80.84504440000001,"College Place",Uptown,28282,8,3,NC,35.224748,-80.844756,1,rooftop,301,"S Tryon St",Charlotte,NC,"Mecklenburg County",28202,US,"NC Geographic Information Coordinating Council"
109123,,"{'BusinessAcceptsCreditCards': 'False'}",TJmcKlPPmTP0RiuEWgT0ng,"Home Services, Home Cleaning",Charlotte,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}",1,35.0574841963,-80.8146464677,"Rose House Cleaning",Ballantyne,28277,4,5,NC,35.057885,-80.814434,1,rooftop,8016,"Ballantyne Commons Py",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
109128,,"{'Alcohol': 'none', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",dHUb949NckE2GqtlSVlWQg,"Event Planning & Services, Soul Food, Personal Chefs, Restaurants, Food Trucks, Street Vendors, Food",Charlotte,"{'Tuesday': '11:0-14:0', 'Wednesday': '11:0-14:0', 'Thursday': '11:0-14:0', 'Friday': '17:0-20:0', 'Saturday': '12:0-23:0'}",1,35.2150714,-80.82947470000001,"Roaming Fork",Elizabeth,28204,64,4.5,NC,35.214816,-80.829435,1,rooftop,1108,"Charlottetowne Ave",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
109133,"1520 South Blvd, Ste 130","{'Alcohol': 'none', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",GAnD6z0ogu84C-Kvwgw_Xg,"Sandwiches, Restaurants",Charlotte,"{'Monday': '8:0-14:30', 'Tuesday': '8:0-14:30', 'Wednesday': '8:0-14:30', 'Thursday': '8:0-14:30', 'Friday': '8:0-14:30', 'Saturday': '8:0-14:30'}",0,35.214297,-80.85530129999999,"Quips Cafe","South End",28203,4,3.5,NC,35.214308,-80.855352,1,rooftop,1520,"S Bv",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
109156,"4400 Sharon Rd","{'Alcohol': 'none', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'False', 'WiFi': 'no'}",SHC5B8k-F-LSaf5X8kpmEw,"Restaurants, Shopping, American (Traditional), Toy Stores",Charlotte,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",1,35.1539066,-80.8318692,"American Girl Charlotte","South Park",28211,9,4,NC,35.153158,-80.831438,0.99,rooftop,6504,"Morrison Bv",Charlotte,NC,"Mecklenburg County",28211,US,Mecklenburg
