recordid,lat,lon,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
3e54ecb643b742ab65d04dfb4ff123f3d9e28bf3,-78.96676267,35.0052899,"north carolina",35.005753,-78.966671,1,rooftop,2497,"Hope Mills Rd",Fayetteville,NC,"Cumberland County",28304,US,Cumberland
7906e4ae9a7d40bd0b779645b765903761e6153d,-82.51645375,35.47415487,"north carolina",35.474043,-82.516315,1,rooftop,99999,"Peachtree St",Arden,NC,"Buncombe County",28704,US,"NC Geographic Information Coordinating Council"
b65abf061097d96fe270eccb531631dbb37548b9,-82.55465377,35.57748389,"north carolina",35.57751,-82.554796,1,rooftop,62,"Erskine St",Asheville,NC,"Buncombe County",28801,US,Buncombe
17714e630df4d28d2d01f62b4a5cf6e1d8d8fd35,-82.56321377,35.57878689,"north carolina",35.578882,-82.563183,1,rooftop,414,"Depot St",Asheville,NC,"Buncombe County",28801,US,Buncombe
a810cb0a3cad1713f4924390f01a47bcf4e81f9f,-79.21164273,34.72006683,"north carolina",34.719949,-79.211673,1,rooftop,2903,"Prospect Rd",Pembroke,NC,"Robeson County",28372,US,"NC Geographic Information Coordinating Council"
ce1238095987fc1c8fce6f32ba4d9f137f8ec21c,-78.78992265,35.73193706,"north carolina",35.732811,-78.789231,0.99,rooftop,2501,"Regency Pkwy",Cary,NC,"Wake County",27518,US,Wake
92e73592987c4e359d38fd58f32f3d330ab47cf8,-77.54529828,35.91742715,"north carolina",35.917359,-77.544981,1,rooftop,2241,"St Andrew St",Tarboro,NC,"Edgecombe County",27886,US,"NC Geographic Information Coordinating Council"
dfdfad4454d2e8e8087f9fc2992c1ddd74781d1c,-79.75159296,36.0667971,"north carolina",36.066544,-79.751771,1,rooftop,600,"Banner Ave",Greensboro,NC,"Guilford County",27401,US,"NC Geographic Information Coordinating Council"
dfa2f0ca2102f71b7ae6a4972ac7d717d4841ef5,-81.55044346,35.28703987,"north carolina",35.287121,-81.550471,1,rooftop,408,"Thompson St",Shelby,NC,"Cleveland County",28150,US,Cleveland
fd8e7ca1d15835678572396ea0ad47d41e0c1bdc,-80.86986825,35.21711288,"north carolina",35.217066,-80.869738,1,rooftop,718,"W Bv",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
22b34d0840688fb4c347554a8d358e1d9fa8ee85,-79.46426687,36.06726411,"north carolina",36.067434,-79.46445,1,rooftop,802,"Heather Rd",Burlington,NC,"Alamance County",27215,US,Alamance
eabab7c7f2f502149dbada4088c9e38534772a5f,-77.9302524,35.99557415,"north carolina",35.995143,-77.93015,1,rooftop,2031,"Red Oak Rd",Nashville,NC,"Nash County",27856,US,"NC Geographic Information Coordinating Council"
647be0ae122fa7fa8914c9bfe9cbcd441377d56c,-79.78973697,36.0588071,"north carolina",36.058601,-79.789588,1,rooftop,200,"E Whittington St",Greensboro,NC,"Guilford County",27406,US,"City of Greensboro"
99fa051d3a7ec561655976373fb8cbde4e2247ff,-77.82625829,34.25614478,"north carolina",34.256042,-77.825915,1,rooftop,500,"Arboretum Dr",Wilmington,NC,"New Hanover County",28405,US,"NC Geographic Information Coordinating Council"
d37170f0b3770b946da0459200f85726ac34f687,-79.40533281,35.17734492,"north carolina",35.17709,-79.4054,1,rooftop,611,"S Henley St","Southern Pines",NC,"Moore County",28387,US,"NC Geographic Information Coordinating Council"
0fe9c0e2160bd623024e8febd7dee2e57694ebed,-78.92686771,36.01060012,"north carolina",36.010777,-78.927121,1,rooftop,2408,"Hillsborough Rd",Durham,NC,"Durham County",27705,US,Durham
f8fe3e155f91c0ecd0415ea6ff2fb838914fbdd6,-78.69174263,35.79505108,"north carolina",35.794652,-78.691831,1,rooftop,3911,"Hillsborough St",Raleigh,NC,"Wake County",27607,US,Wake
04261f88d47dec89da7d8560df4023cf8943905b,-77.93548832,34.19374676,"north carolina",34.19396,-77.935447,1,rooftop,2445,"Carolina Beach Rd",Wilmington,NC,"New Hanover County",28401,US,"New Hanover"
ffcec1c98cae5ecca9a71e838774bfa6f8ae4140,-80.49773316,35.65245398,"north carolina",35.653053,-80.497392,1,rooftop,2010,"S Main St",Salisbury,NC,"Rowan County",28144,US,"NC Geographic Information Coordinating Council"
8862228d51d6cfa9132f6da0e8fbd8392d137c46,-77.94402232,34.24253377,"north carolina",34.242697,-77.94396,1,rooftop,602,"5th Ave N",Wilmington,NC,"New Hanover County",28401,US,"NC Geographic Information Coordinating Council"
b2326160f49be27ea5ec12dcf04ebac8b5c75d97,-80.84449324,35.20176288,"north carolina",35.202042,-80.844463,1,rooftop,1301,"East Blvd",Charlotte,NC,"Mecklenburg County",28203,US,"NC Geographic Information Coordinating Council"
e608357fc126917b5bc2740befbf5d0fd500510b,-77.08640208,34.68194689,"north carolina",34.681705,-77.086607,1,rooftop,1010,"Cedar Point Blvd",Swansboro,NC,"Carteret County",28584,US,Carteret
d576c89faeff02a20d4391895027a2a8d8999c36,-77.82040228,34.22029677,"north carolina",34.220605,-77.820599,1,rooftop,7029,"Wrightsville Ave",Wilmington,NC,"New Hanover County",28403,US,"New Hanover"
506672e13a26f5d068895d89e520107b6d49f146,-77.03410207,34.66494689,"north carolina",34.664776,-77.03427,1,rooftop,8101,"Emerald Dr","Emerald Isle",NC,"Carteret County",28594,US,"NC Geographic Information Coordinating Council"
7ca009c25e7d451db3fe63f236f501d29d85fefb,-77.91130239,35.72430709,"north carolina",35.724439,-77.911416,1,rooftop,126,"Goldsboro St SW",Wilson,NC,"Wilson County",27893,US,Wilson
6661d0fdcda61fb731e10a976bfb20616223f1ef,-77.81820237,35.94970714,"north carolina",35.949978,-77.818131,1,rooftop,1610,"Sunset Ave","Rocky Mount",NC,"Nash County",27804,US,Nash
e7e6ba8d3d2ac8dd71f6877bada88a766b4d86ae,-79.79090297,36.0652971,"north carolina",36.06522,-79.791027,1,rooftop,620,"S Elm St",Greensboro,NC,"Guilford County",27406,US,"NC Geographic Information Coordinating Council"
b2572e7c5ba905f153f640d703ef011abf9c727c,-78.6134026,35.78405708,"north carolina",35.784152,-78.612943,1,rooftop,301,"Colleton Rd",Raleigh,NC,"Wake County",27610,US,"NC Geographic Information Coordinating Council"
239ff28f5da33399bd6516e14ca8f4aea54ac487,-79.05890274,35.90894709,"north carolina",35.909292,-79.058907,1,rooftop,406,"W Cameron Ave","Chapel Hill",NC,"Orange County",27516,US,Orange
849774ffe44c1c254c70482af85c45fb67b6c620,-81.0313033,35.24167688,"north carolina",35.241882,-81.031723,1,rooftop,100,"Keener Blvd",Belmont,NC,"Gaston County",28012,US,Gaston
959e647508846138865bc1fe8f0c330c46c87360,-78.96470267,35.02514691,"north carolina",35.025322,-78.965016,1,rooftop,5425,"S Sumac Cir",Fayetteville,NC,"Cumberland County",28304,US,Cumberland
84886a1a44cd5ec22e1be3e2eb96b90f4d1e656b,-80.43730315,35.84478703,"north carolina",35.844745,-80.436773,1,rooftop,505,"Riverview Rd",Advance,NC,"Davie County",27006,US,"NC Geographic Information Coordinating Council"
ffad0ca7820f212c8136f19e724fafbcc6eb2372,-79.81750298,36.0972871,"north carolina",36.097557,-79.817235,1,rooftop,2200,"Lawndale Dr",Greensboro,NC,"Guilford County",27408,US,"NC Geographic Information Coordinating Council"
3f6fad438a0addbd087d2869147b55a8f1ecbc7a,-82.57810377,35.46925687,"north carolina",35.469228,-82.577864,1,rooftop,1898,"Brevard Rd",Arden,NC,"Buncombe County",28704,US,"NC Geographic Information Coordinating Council"
b6ecaf6aa11422731d90a44c275cae884e6a4ada,-78.40150253,35.62076705,"north carolina",35.62112,-78.401792,1,rooftop,100,"Mohican Trl",Clayton,NC,"Johnston County",27527,US,Johnston
06e3f450962ea409e1d953e79dd3bcf023009a35,-77.92750232,34.23593677,"north carolina",34.235807,-77.927303,1,rooftop,1702,"Wrightsville Ave",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
c1498e422cc4a348ccf60ea8186849e8cd0ca52f,-80.85000324,35.23297688,"north carolina",35.232808,-80.849989,1,rooftop,751,"W Trade St",Charlotte,NC,"Mecklenburg County",28202,US,Mecklenburg
8075ec81f080a6c5ed00d39c7f5e5a1e605d4472,-77.93540232,34.22485676,"north carolina",34.224816,-77.935227,1,rooftop,1002,"Dawson St",Wilmington,NC,"New Hanover County",28401,US,"NC Geographic Information Coordinating Council"
36efd37199c78a16fb3ff5bfda9b42b8f219b30e,-76.99330213,36.28947725,"north carolina",36.289654,-76.993223,1,rooftop,802,"W Main St",Ahoskie,NC,"Hertford County",27910,US,Hertford
af2bb3bb1f5576852cdcd9bb98c5f01377585c37,-80.80010325,35.53492695,"north carolina",35.535222,-80.799532,1,rooftop,1333,"Shearers Rd",Mooresville,NC,"Iredell County",28115,US,Iredell
64d22f1e4a5e539400519ee922658567deb2840e,-82.58680378,35.58739689,"north carolina",35.587778,-82.586934,1,rooftop,819,"Patton Ave",Asheville,NC,"Buncombe County",28806,US,Buncombe
28b237db39fced658830e347b55de3ac12f0871b,-79.43490281,35.04901689,"north carolina",35.048767,-79.435056,1,rooftop,15740,15/501,Aberdeen,NC,"Hoke County",28315,US,"NC Geographic Information Coordinating Council"
9540f6b6c48b302d21c1197cf9818324dbf870ac,-78.38930256,36.33938721,"north carolina",36.339187,-78.389395,1,rooftop,318,"Harris St",Henderson,NC,"Vance County",27536,US,Vance
ed17aed91d919e50e3070997555a809e8b04b7e9,-78.66060262,35.78393708,"north carolina",35.784024,-78.66102,1,rooftop,120,"Cox Ave",Raleigh,NC,"Wake County",27605,US,Wake
f39ab5c2b9d9ccbfae7436e6b6a500780cd1d831,-80.88630329,35.84294701,"north carolina",35.843193,-80.885989,1,rooftop,329,"Nixon Rd",Statesville,NC,"Iredell County",28625,US,Iredell
06988eb46d357e2e1bf59c9c3af4eeb899acfaa8,-78.04550234,33.9516267,"north carolina",33.951306,-78.045658,1,rooftop,5101,"Southport-supply Rd SE",Southport,NC,"Brunswick County",28461,US,Brunswick
1ccee16b6c81b18a3c581887b96caa751caef94c,-75.61060169,35.92932721,"north carolina",35.929759,-75.610191,1,rooftop,5706,"Sandbar Dr","Nags Head",NC,"Dare County",27959,US,Dare
db389f97a56b949c50ad44c463da0c4b04477532,-78.74440264,35.76376707,"north carolina",35.763606,-78.74426,1,rooftop,1501,"Buck Jones Rd",Raleigh,NC,"Wake County",27606,US,Wake
cd9d5041d55a0d10ffa777ffef348b298c1c26e0,-79.79560295,35.70165702,"north carolina",35.7019,-79.795652,1,rooftop,1021,"Worth St",Asheboro,NC,"Randolph County",27203,US,"NC Geographic Information Coordinating Council"
3f6908797cbffb06eb57a3dcd387ab9ecbf62d0a,-78.53980258,35.8763071,"north carolina",35.875905,-78.539404,1,rooftop,6970,"Perry Creek Rd",Raleigh,NC,"Wake County",27616,US,"NC Geographic Information Coordinating Council"
aec81c8b2d66e25521eb931c70f85bb4b40be718,-79.81370296,35.70826702,"north carolina",35.708211,-79.81407,1,rooftop,207,"N Fayetteville St",Asheboro,NC,"Randolph County",27203,US,"NC Geographic Information Coordinating Council"
1d8051524c1e7d141edc53d4a50a352cb6849d2c,-78.56560259,35.81140709,"north carolina",35.810945,-78.565367,1,rooftop,2240,"N New Hope Rd",Raleigh,NC,"Wake County",27604,US,Wake
7963a83866e4304f2805ac58f2d8e37bc9f82388,-77.05310213,35.85217715,"north carolina",35.852242,-77.052839,1,rooftop,102,"Park St",Williamston,NC,"Martin County",27892,US,Martin
47c91a9de0c7f8eb7e91f0facc10310f6ac0ea94,-78.59170258,35.408487,"north carolina",35.408667,-78.591879,1,rooftop,1708,"Denning Rd",Benson,NC,"Johnston County",27504,US,Johnston
4e35c47a7a4b9aff5a94f63658aacac07e59d2e6,-77.83870237,35.96307715,"north carolina",35.962783,-77.838736,1,rooftop,100,"Patterson Dr","Rocky Mount",NC,"Nash County",27804,US,Nash
3cbaa2a7e18c573c47a00ded77b1065de515e8db,-79.17220275,35.44672699,"north carolina",35.446681,-79.172581,1,rooftop,2500,"W Courtland Dr",Sanford,NC,"Lee County",27330,US,Lee
0564c83642d65af6e998a542e1ae572a5cdaddb2,-77.92260231,34.19294676,"north carolina",34.192527,-77.921795,0.99,rooftop,1500,"Shipyard Blvd",Wilmington,NC,"New Hanover County",28412,US,"NC Geographic Information Coordinating Council"
65efbb828eb8321afd03f236ffc2ad8c7e9f26f1,-78.84800266,35.56820703,"north carolina",35.567747,-78.847655,1,rooftop,2005,"W Academy St",Fuquay-Varina,NC,"Wake County",27526,US,Cary
a5ef23707ff47cd0930f63ef6a3b5ea0ef286d66,-81.67110354,36.20647706,"north carolina",36.206481,-81.671105,1,rooftop,896,"Blowing Rock Rd",Boone,NC,"Watauga County",28607,US,"NC Geographic Information Coordinating Council"
acb7b6e9d38bfac5ed0ff49eb65973dd10447669,-78.75040264,35.74909707,"north carolina",35.748514,-78.751332,0.99,rooftop,4017,"Proctor Woods Ln",Cary,NC,"Wake County",27518,US,"NC Geographic Information Coordinating Council"
740e4443a7d71e094b565d05dce88bdcf8532077,-78.80660259,34.42376678,"north carolina",34.42414,-78.806371,1,rooftop,5005,"Silver Spoon Rd",Whiteville,NC,"Columbus County",28472,US,Columbus
fba3e248b3b327e1b289744a5c4b21a847b786c4,-77.36490221,35.58078708,"north carolina",35.581116,-77.364698,1,rooftop,707,"E Arlington Bv",Greenville,NC,"Pitt County",27858,US,Pitt
e233f09d64b91115c95d9b848c994b657d30a185,-76.74840204,35.85689716,"north carolina",35.857013,-76.748681,1,rooftop,210,"64 W",Plymouth,NC,"Washington County",27962,US,"NC Geographic Information Coordinating Council"
3a27987d151d7a6be2bd1156e2bd80083b5929c9,-77.9575024,35.7565671,"north carolina",35.756664,-77.957514,1,rooftop,"610 610","Hines St W",Wilson,NC,"Wilson County",27893,US,"NC Geographic Information Coordinating Council"
3f94d746a55028bc67a5f877b2024c5700c29e35,-80.2137031,36.1510071,"north carolina",36.151213,-80.213812,1,rooftop,4900,"Lansing Dr",Winston-Salem,NC,"Forsyth County",27105,US,"NC Geographic Information Coordinating Council"
e7e1acc9beda5dc04de5ddf08731a5b0f7c72be6,-79.94650301,35.89992706,"north carolina",35.899969,-79.94603,1,rooftop,10401,"S Main St","High Point",NC,"Randolph County",27263,US,"NC Geographic Information Coordinating Council"
e14509120a5e878c498914c563a19ccc4df1d567,-80.90500327,35.43469692,"north carolina",35.434251,-80.904892,1,rooftop,15726,"N C 73 Hwy",Huntersville,NC,"Mecklenburg County",28078,US,"NC Geographic Information Coordinating Council"
9d300438a4f10e5fed7cb34419f14114051dd173,-78.98120267,35.04407691,"north carolina",35.043723,-78.981693,1,rooftop,6147,"Raeford Rd",Fayetteville,NC,"Cumberland County",28304,US,Cumberland
c29b139d9572ac1d50669fe173bff7a046d78a4c,-80.7181032,35.14024687,"north carolina",35.140702,-80.717746,1,rooftop,9201,"E Independence Bv",Matthews,NC,"Mecklenburg County",28105,US,Mecklenburg
589dfbc6c6ef4d36998d575b62a5800ae9a92281,-75.70660173,36.06457724,"north carolina",36.064831,-75.706911,1,rooftop,814,"Kitty Hawk Rd","Kitty Hawk",NC,"Dare County",27949,US,Dare
adb318dd548bbb98fbf1e41700d37f26f44a67c5,-80.7118032,35.22468689,"north carolina",35.224465,-80.711703,1,rooftop,6726,"Heatherwood Ln",Charlotte,NC,"Mecklenburg County",28227,US,"NC Geographic Information Coordinating Council"
5f078071400be25faeb9f4a0a3e33f4c6af39c41,-77.97220239,35.38030702,"north carolina",35.380527,-77.972361,1,rooftop,1513,"Peachtree St",Goldsboro,NC,"Wayne County",27530,US,"NC Geographic Information Coordinating Council"
e5d30dba3af8509788da72e65a5e15a11c56226d,-80.85039324,35.14303886,"north carolina",35.142975,-80.850119,1,rooftop,6517,"Park Rd",Charlotte,NC,"Mecklenburg County",28210,US,Mecklenburg
23081164e694385b87d3801264b64cc8cbe25a55,-82.20299865,35.24893084,"north carolina",35.248461,-82.202749,1,rooftop,108,Nc,Columbus,NC,"Polk County",28722,US,"NC Geographic Information Coordinating Council"
42e7a17ffbcafc922694f112fe5ef74011693de9,-80.48285316,35.68561099,"north carolina",35.685769,-80.483007,1,rooftop,1804,"W Innes St",Salisbury,NC,"Rowan County",28144,US,"City of Salisbury"
6b3b138219058bfac62aa033cd63b44f44ce8103,-77.43861219,34.7520019,"north carolina",34.751931,-77.437554,0.99,rooftop,124,"Bridge St W",Jacksonville,NC,"Onslow County",28540,US,"NC Geographic Information Coordinating Council"
7fb30749f8408a18e4dc73143a66bdd5e332d601,-77.79705228,34.20644276,"north carolina",34.206464,-77.796947,1,rooftop,116,"Waynick Blv","Wrightsville Beach",NC,"New Hanover County",28480,US,"New Hanover"
b4127314b12c6f4a0688e6d6f170a5a478628cf3,-78.98283675,36.37689719,"north carolina",36.377364,-78.983395,1,rooftop,1019/1021,"Durham Rd",Roxboro,NC,"Person County",27573,US,"NC Geographic Information Coordinating Council"
4763163388572145bc43b64f1eadb62a6d79971f,-77.9003473,34.11347674,"north carolina",34.113237,-77.900061,1,rooftop,6209,"Carolina Beach Rd",Wilmington,NC,"New Hanover County",28409,US,"NC Geographic Information Coordinating Council"
7720f1bd7512d34dba7a9381feab7362305fd830,-80.6905932,35.25878489,"north carolina",35.259337,-80.690843,1,rooftop,10415,"Plaza Rd Ext",Charlotte,NC,"Mecklenburg County",28215,US,Mecklenburg
950034f8d5be0140a5a4b183d6b231c13284d7eb,-78.3168025,35.51858103,"north carolina",35.518887,-78.316773,1,rooftop,1131,"N Brightleaf Blvd",Smithfield,NC,"Johnston County",27577,US,Johnston
fcdca674468eef9fd6305c53b1a3ef1eb38d17a3,-76.91070204,34.88272394,"north carolina",34.882576,-76.910951,1,rooftop,107,"Miller Blvd",Havelock,NC,"Craven County",28532,US,"NC Geographic Information Coordinating Council"
81229014af9bc587764689711d3a815fd0dff6eb,-81.0173033,35.26830988,"north carolina",35.268359,-81.017066,1,rooftop,421,"Riverfront Pkwy","Mount Holly",NC,"Gaston County",28120,US,"NC Geographic Information Coordinating Council"
bad508d3e834ce2b63d7514045b960dcedf3a217,-80.63316318,35.23499989,"north carolina",35.235409,-80.633302,1,rooftop,3700,"Camp Stewart Rd",Charlotte,NC,"Mecklenburg County",28215,US,Mecklenburg
b88eeab1ffade1a06e4197df62a1fea314dd55b7,-80.7202432,35.14276387,"north carolina",35.142929,-80.719975,1,rooftop,8949,"E Independence Bv",Matthews,NC,"Mecklenburg County",28105,US,Mecklenburg
f8e32e82096e78bf4b7f51f44a3db76619daa2a3,-77.37542222,35.60180708,"north carolina",35.601943,-77.375718,1,rooftop,100,"W Fourteenth St",Greenville,NC,"Pitt County",27834,US,Pitt
b74781656d506af0b0966de7c980bfc4bfc5f9bc,-80.97298728,35.15387686,"north carolina",35.153654,-80.972976,1,rooftop,13106,"Brown-grier Rd",Charlotte,NC,"Mecklenburg County",28273,US,"NC Geographic Information Coordinating Council"
5a9064729d142573387d4ae8e6dc59eea9c96394,-78.81596266,35.78396907,"north carolina",35.783812,-78.815656,1,rooftop,101,"Wood Hollow Dr",Cary,NC,"Wake County",27513,US,Cary
8e6d0325e042d36471600d004530c6734cec4510,-80.85758325,35.24459389,"north carolina",35.244741,-80.857513,1,rooftop,304,"Beatties Ford Rd",Charlotte,NC,"Mecklenburg County",28216,US,Mecklenburg
49f4b99f42655b177997eecf2ad5e24748a0ae85,-78.17703244,35.23763198,"north carolina",35.237553,-78.177376,1,rooftop,1834,"Grantham School Rd","Mount Olive",NC,"Wayne County",28365,US,"NC Geographic Information Coordinating Council"
a08e397bbfec874a160757410cc408e6b9c7a557,-77.67929236,36.51958727,"north carolina",36.519231,-77.67962,1,rooftop,565,"Cal Floyd Rd",Garysburg,NC,"Northampton County",27831,US,"NC Geographic Information Coordinating Council"
119d772457f8860119f28ea5c5b10442bb6228aa,-77.30999215,34.71872989,"north carolina",34.718904,-77.309647,1,rooftop,306,"Carabou Ln","Midway Park",NC,"Onslow County",28544,US,Onslow
8b79a546af3f0583593853cb0023c7a044456e89,-79.78114297,36.0647921,"north carolina",36.064651,-79.781012,1,rooftop,618,"E Lee St",Greensboro,NC,"Guilford County",27406,US,Guilford
8c33decaf2b426fb6148f5b8b3d43276b19ac567,-79.73312296,36.08767711,"north carolina",36.087501,-79.733357,1,rooftop,205,"Woodnell St",Greensboro,NC,"Guilford County",27405,US,"NC Geographic Information Coordinating Council"
6f71c522b71eaeba5a732b5192132f19b8001476,-81.23851336,35.29139688,"north carolina",35.291103,-81.238488,1,rooftop,1005,"Dallas Bessemer City Hwy",Gastonia,NC,"Gaston County",28052,US,"NC Geographic Information Coordinating Council"
5ad39fe718de5379588c9e700fdfe552dd61784d,-81.0437273,35.23848288,"north carolina",35.238579,-81.043904,1,rooftop,502,"S Main St",Belmont,NC,"Gaston County",28012,US,"NC Geographic Information Coordinating Council"
95ecc926f724aa8c1b0d55cfb99af298a9f4d15a,-77.43272618,34.54268185,"north carolina",34.543141,-77.433134,1,rooftop,"1056 1-3","Nc 21","Sneads Ferry",NC,"Onslow County",28460,US,Onslow
